; Sample Rate 44100
; Channels 1
  0.0000000000	0.0000000000
  0.0000226757	0.0000000000
  0.0000453515	0.0000000000
  0.0000680272	0.0000000000
  0.0000907029	0.0000000000
  0.0001133787	0.0000000000
  0.0001360544	0.0000000000
  0.0001587302	0.0000000000
  0.0001814059	0.0000000000
  0.0002040816	0.0000000000
  0.0002267574	0.0000000000
  0.0002494331	0.0000000000
  0.0002721088	0.0000000000
  0.0002947846	0.0000000000
  0.0003174603	0.0000000000
  0.0003401361	0.0000000000
  0.0003628118	0.0000000000
  0.0003854875	0.0000000000
  0.0004081633	0.0000000000
  0.0004308390	0.0000000000
  0.0004535147	0.0000000000
  0.0004761905	0.0000000000
  0.0004988662	0.0000000000
  0.0005215420	0.0000000000
  0.0005442177	0.0000000000
  0.0005668934	0.0000000000
  0.0005895692	0.0000000000
  0.0006122449	0.0000000000
  0.0006349206	0.0000000000
  0.0006575964	0.0000000000
  0.0006802721	0.0000000000
  0.0007029478	0.0000000000
  0.0007256236	0.0000000000
  0.0007482993	0.0000000000
  0.0007709751	0.0000000000
  0.0007936508	0.0000000000
  0.0008163265	0.0000000000
  0.0008390023	0.0000000000
  0.0008616780	0.0000000000
  0.0008843537	0.0000000000
  0.0009070295	0.0000000000
  0.0009297052	0.0000000000
  0.0009523810	0.0000000000
  0.0009750567	0.0000000000
  0.0009977324	0.0000000000
  0.0010204082	0.0000000000
  0.0010430839	0.0000000000
  0.0010657596	0.0000000000
  0.0010884354	0.0000000000
  0.0011111111	0.0000000000
  0.0011337868	0.0000000000
  0.0011564626	0.0000000000
  0.0011791383	0.0000000000
  0.0012018141	0.0000000000
  0.0012244898	0.0000000000
  0.0012471655	0.0000000000
  0.0012698413	0.0000000000
  0.0012925170	0.0000000000
  0.0013151927	0.0000000000
  0.0013378685	0.0000000000
  0.0013605442	0.0000000000
  0.0013832200	0.0000000000
  0.0014058957	0.0000000000
  0.0014285714	0.0000000000
  0.0014512472	0.0000000000
  0.0014739229	0.0000000000
  0.0014965986	0.0000000000
  0.0015192744	0.0000000000
  0.0015419501	0.0000000000
  0.0015646259	0.0000000000
  0.0015873016	0.0000000000
  0.0016099773	0.0000000000
  0.0016326531	0.0000000000
  0.0016553288	0.0000000000
  0.0016780045	0.0000000000
  0.0017006803	0.0000000000
  0.0017233560	0.0000000000
  0.0017460317	0.0000000000
  0.0017687075	0.0000000000
  0.0017913832	0.0000000000
  0.0018140590	0.0000000000
  0.0018367347	0.0000000000
  0.0018594104	0.0000000000
  0.0018820862	0.0000000000
  0.0019047619	0.0000000000
  0.0019274376	0.0000000000
  0.0019501134	0.0000000000
  0.0019727891	0.0000000000
  0.0019954649	0.0000000000
  0.0020181406	0.0000000000
  0.0020408163	0.0000000000
  0.0020634921	0.0000000000
  0.0020861678	0.0000000000
  0.0021088435	0.0000000000
  0.0021315193	0.0000000000
  0.0021541950	0.0000000000
  0.0021768707	0.0000000000
  0.0021995465	0.0000000000
  0.0022222222	0.0000000000
  0.0022448980	0.0000000000
  0.0022675737	0.0000000000
  0.0022902494	0.0000000000
  0.0023129252	0.0000000000
  0.0023356009	0.0000000000
  0.0023582766	0.0000000000
  0.0023809524	0.0000000000
  0.0024036281	0.0000000000
  0.0024263039	0.0000000000
  0.0024489796	0.0000000000
  0.0024716553	0.0000000000
  0.0024943311	0.0000000000
  0.0025170068	0.0000000000
  0.0025396825	0.0000000000
  0.0025623583	0.0000000000
  0.0025850340	0.0000000000
  0.0026077098	0.0000000000
  0.0026303855	0.0000000000
  0.0026530612	0.0000000000
  0.0026757370	0.0000000000
  0.0026984127	0.0000000000
  0.0027210884	0.0000000000
  0.0027437642	0.0000000000
  0.0027664399	0.0000000000
  0.0027891156	0.0000000000
  0.0028117914	0.0000000000
  0.0028344671	0.0000000000
  0.0028571429	0.0000000000
  0.0028798186	0.0000000000
  0.0029024943	0.0000000000
  0.0029251701	0.0000000000
  0.0029478458	0.0000000000
  0.0029705215	0.0000000000
  0.0029931973	0.0000000000
  0.0030158730	0.0000000000
  0.0030385488	0.0000000000
  0.0030612245	0.0000000000
  0.0030839002	0.0000000000
  0.0031065760	0.0000000000
  0.0031292517	0.0000000000
  0.0031519274	0.0000000000
  0.0031746032	0.0000000000
  0.0031972789	0.0000000000
  0.0032199546	0.0000000000
  0.0032426304	0.0000000000
  0.0032653061	0.0000000000
  0.0032879819	0.0000000000
  0.0033106576	0.0000000000
  0.0033333333	0.0000000000
  0.0033560091	0.0000000000
  0.0033786848	0.0000000000
  0.0034013605	0.0000000000
  0.0034240363	0.0000000000
  0.0034467120	0.0000000000
  0.0034693878	0.0000000000
  0.0034920635	0.0000000000
  0.0035147392	0.0000000000
  0.0035374150	0.0000000000
  0.0035600907	0.0000000000
  0.0035827664	0.0000000000
  0.0036054422	0.0000000000
  0.0036281179	0.0000000000
  0.0036507937	0.0000000000
  0.0036734694	0.0000000000
  0.0036961451	0.0000000000
  0.0037188209	0.0000000000
  0.0037414966	0.0000000000
  0.0037641723	0.0000000000
  0.0037868481	0.0000000000
  0.0038095238	0.0000000000
  0.0038321995	0.0000000000
  0.0038548753	0.0000000000
  0.0038775510	0.0000000000
  0.0039002268	0.0000000000
  0.0039229025	0.0000000000
  0.0039455782	0.0000000000
  0.0039682540	0.0000000000
  0.0039909297	0.0000000000
  0.0040136054	0.0000000000
  0.0040362812	0.0000000000
  0.0040589569	0.0000000000
  0.0040816327	0.0000000000
  0.0041043084	0.0000000000
  0.0041269841	0.0000000000
  0.0041496599	0.0000000000
  0.0041723356	0.0000000000
  0.0041950113	0.0000000000
  0.0042176871	0.0000000000
  0.0042403628	0.0000000000
  0.0042630385	0.0000000000
  0.0042857143	0.0000000000
  0.0043083900	0.0000000000
  0.0043310658	0.0000000000
  0.0043537415	0.0000000000
  0.0043764172	0.0000000000
  0.0043990930	0.0000000000
  0.0044217687	0.0000000000
  0.0044444444	0.0000000000
  0.0044671202	0.0000000000
  0.0044897959	0.0000000000
  0.0045124717	0.0000000000
  0.0045351474	0.0000000000
  0.0045578231	0.0000000000
  0.0045804989	0.0000000000
  0.0046031746	0.0000000000
  0.0046258503	0.0000000000
  0.0046485261	0.0000000000
  0.0046712018	0.0000000000
  0.0046938776	0.0000000000
  0.0047165533	0.0000000000
  0.0047392290	0.0000000000
  0.0047619048	0.0000000000
  0.0047845805	0.0000000000
  0.0048072562	0.0000000000
  0.0048299320	0.0000000000
  0.0048526077	0.0000000000
  0.0048752834	0.0000000000
  0.0048979592	0.0000000000
  0.0049206349	0.0000000000
  0.0049433107	0.0000000000
  0.0049659864	0.0000000000
  0.0049886621	0.0000000000
  0.0050113379	0.0000000000
  0.0050340136	0.0000000000
  0.0050566893	0.0000000000
  0.0050793651	0.0000000000
  0.0051020408	0.0000000000
  0.0051247166	0.0000000000
  0.0051473923	0.0000000000
  0.0051700680	0.0000000000
  0.0051927438	0.0000000000
  0.0052154195	0.0000000000
  0.0052380952	0.0000000000
  0.0052607710	0.0000000000
  0.0052834467	0.0000000000
  0.0053061224	0.0000000000
  0.0053287982	0.0000000000
  0.0053514739	0.0000000000
  0.0053741497	0.0000000000
  0.0053968254	0.0000000000
  0.0054195011	0.0000000000
  0.0054421769	0.0000000000
  0.0054648526	0.0000000000
  0.0054875283	0.0000000000
  0.0055102041	0.0000000000
  0.0055328798	0.0000000000
  0.0055555556	0.0000000000
  0.0055782313	0.0000000000
  0.0056009070	0.0000000000
  0.0056235828	0.0000000000
  0.0056462585	0.0000000000
  0.0056689342	0.0000000000
  0.0056916100	0.0000000000
  0.0057142857	0.0000000000
  0.0057369615	0.0000000000
  0.0057596372	0.0000000000
  0.0057823129	0.0000000000
  0.0058049887	0.0000000000
  0.0058276644	0.0000000000
  0.0058503401	0.0000000000
  0.0058730159	0.0000000000
  0.0058956916	0.0000000000
